"Step","target-coordinate_head-mlp1024-768-512_lr-1e-3_epoch-50 - train_loss","target-coordinate_head-mlp1024-768-512_lr-1e-3_epoch-50 - train_loss__MIN","target-coordinate_head-mlp1024-768-512_lr-1e-3_epoch-50 - train_loss__MAX","target-coordinate_head-mlp768-512-256_lr-1e-3_epoch-50 - train_loss","target-coordinate_head-mlp768-512-256_lr-1e-3_epoch-50 - train_loss__MIN","target-coordinate_head-mlp768-512-256_lr-1e-3_epoch-50 - train_loss__MAX","target-coordinate_head-mlp768-768-512_lr-1e-3_epoch-50 - train_loss","target-coordinate_head-mlp768-768-512_lr-1e-3_epoch-50 - train_loss__MIN","target-coordinate_head-mlp768-768-512_lr-1e-3_epoch-50 - train_loss__MAX","target-coordinate_head-mlp768-768-768_lr-1e-3_epoch-50 - train_loss","target-coordinate_head-mlp768-768-768_lr-1e-3_epoch-50 - train_loss__MIN","target-coordinate_head-mlp768-768-768_lr-1e-3_epoch-50 - train_loss__MAX","target-coordinate_head-mlp1024-768_lr-1e-3_epoch-50 - train_loss","target-coordinate_head-mlp1024-768_lr-1e-3_epoch-50 - train_loss__MIN","target-coordinate_head-mlp1024-768_lr-1e-3_epoch-50 - train_loss__MAX","target-coordinate_head-mlp1024-512_lr-1e-3_epoch-50 - train_loss","target-coordinate_head-mlp1024-512_lr-1e-3_epoch-50 - train_loss__MIN","target-coordinate_head-mlp1024-512_lr-1e-3_epoch-50 - train_loss__MAX","target-coordinate_head-mlp1024_lr-1e-3_epoch-50 - train_loss","target-coordinate_head-mlp1024_lr-1e-3_epoch-50 - train_loss__MIN","target-coordinate_head-mlp1024_lr-1e-3_epoch-50 - train_loss__MAX","target-coordinate_head-mlp1024-256_lr-1e-3_epoch-50 - train_loss","target-coordinate_head-mlp1024-256_lr-1e-3_epoch-50 - train_loss__MIN","target-coordinate_head-mlp1024-256_lr-1e-3_epoch-50 - train_loss__MAX","target-coordinate_head-mlp768-768_lr-1e-3_epoch-50 - train_loss","target-coordinate_head-mlp768-768_lr-1e-3_epoch-50 - train_loss__MIN","target-coordinate_head-mlp768-768_lr-1e-3_epoch-50 - train_loss__MAX","target-coordinate_head-mlp768-512_lr-1e-3_epoch-50 - train_loss","target-coordinate_head-mlp768-512_lr-1e-3_epoch-50 - train_loss__MIN","target-coordinate_head-mlp768-512_lr-1e-3_epoch-50 - train_loss__MAX","target-coordinate_head-mlp768-256_lr-1e-3_epoch-50 - train_loss","target-coordinate_head-mlp768-256_lr-1e-3_epoch-50 - train_loss__MIN","target-coordinate_head-mlp768-256_lr-1e-3_epoch-50 - train_loss__MAX","target-coordinate_head-mlp512-256_lr-1e-3_epoch-50 - train_loss","target-coordinate_head-mlp512-256_lr-1e-3_epoch-50 - train_loss__MIN","target-coordinate_head-mlp512-256_lr-1e-3_epoch-50 - train_loss__MAX","target-coordinate_head-mlp768_lr-1e-3_epoch-50 - train_loss","target-coordinate_head-mlp768_lr-1e-3_epoch-50 - train_loss__MIN","target-coordinate_head-mlp768_lr-1e-3_epoch-50 - train_loss__MAX","target-coordinate_head-linear_lr-1e-3_epoch-50 - train_loss","target-coordinate_head-linear_lr-1e-3_epoch-50 - train_loss__MIN","target-coordinate_head-linear_lr-1e-3_epoch-50 - train_loss__MAX","target-coordinate_head-mlp256_lr-1e-3_epoch-50 - train_loss","target-coordinate_head-mlp256_lr-1e-3_epoch-50 - train_loss__MIN","target-coordinate_head-mlp256_lr-1e-3_epoch-50 - train_loss__MAX","target-coordinate_head-mlp512_lr-1e-3_epoch-50 - train_loss","target-coordinate_head-mlp512_lr-1e-3_epoch-50 - train_loss__MIN","target-coordinate_head-mlp512_lr-1e-3_epoch-50 - train_loss__MAX"
"24","0.03697276874083266","0.03697276874083266","0.03697276874083266","0.050768211768735624","0.050768211768735624","0.050768211768735624","0.03899586387691746","0.03899586387691746","0.03899586387691746","0.0383537415531252","0.0383537415531252","0.0383537415531252","0.0415939080987708","0.0415939080987708","0.0415939080987708","0.042421452971142","0.042421452971142","0.042421452971142","0.10984625065133283","0.10984625065133283","0.10984625065133283","0.048399747455880625","0.048399747455880625","0.048399747455880625","0.04705893760129107","0.04705893760129107","0.04705893760129107","0.047097866080838366","0.047097866080838366","0.047097866080838366","0.05387242632753048","0.05387242632753048","0.05387242632753048","0.06516767995134964","0.06516767995134964","0.06516767995134964","0.12932239737538664","0.12932239737538664","0.12932239737538664","0.5364128219960123","0.5364128219960123","0.5364128219960123","0.20872179483848127","0.20872179483848127","0.20872179483848127","0.16148204779580796","0.16148204779580796","0.16148204779580796"
"25","0.03317999057852862","0.03317999057852862","0.03317999057852862","0.04330084394825603","0.04330084394825603","0.04330084394825603","0.039924821033882105","0.039924821033882105","0.039924821033882105","0.06178035880924431","0.06178035880924431","0.06178035880924431","0.04174329026778793","0.04174329026778793","0.04174329026778793","0.04200147604806525","0.04200147604806525","0.04200147604806525","0.10291828944140936","0.10291828944140936","0.10291828944140936","0.04481111862537424","0.04481111862537424","0.04481111862537424","0.04760276540755657","0.04760276540755657","0.04760276540755657","0.0441436229198507","0.0441436229198507","0.0441436229198507","0.05079956464004152","0.05079956464004152","0.05079956464004152","0.060753047943717525","0.060753047943717525","0.060753047943717525","0.12314142285795496","0.12314142285795496","0.12314142285795496","0.5350028153440863","0.5350028153440863","0.5350028153440863","0.2023004248718649","0.2023004248718649","0.2023004248718649","0.15288133928591432","0.15288133928591432","0.15288133928591432"
"26","0.035429934055844825","0.035429934055844825","0.035429934055844825","0.03641735091849882","0.03641735091849882","0.03641735091849882","0.06900524094617577","0.06900524094617577","0.06900524094617577","0.03799778242397165","0.03799778242397165","0.03799778242397165","0.040579178870128296","0.040579178870128296","0.040579178870128296","0.03992560501868858","0.03992560501868858","0.03992560501868858","0.09512521560398385","0.09512521560398385","0.09512521560398385","0.04258260884626354","0.04258260884626354","0.04258260884626354","0.042185456667773236","0.042185456667773236","0.042185456667773236","0.04151736673460777","0.04151736673460777","0.04151736673460777","0.047163025414488045","0.047163025414488045","0.047163025414488045","0.055777573905549","0.055777573905549","0.055777573905549","0.1151234023485758","0.1151234023485758","0.1151234023485758","0.5335416691732565","0.5335416691732565","0.5335416691732565","0.19457090658420434","0.19457090658420434","0.19457090658420434","0.14418853632228967","0.14418853632228967","0.14418853632228967"
"27","0.056139822474368765","0.056139822474368765","0.056139822474368765","0.03668052091449172","0.03668052091449172","0.03668052091449172","0.037075186200893055","0.037075186200893055","0.037075186200893055","0.02732762926566951","0.02732762926566951","0.02732762926566951","0.037339268296794285","0.037339268296794285","0.037339268296794285","0.0372073629642228","0.0372073629642228","0.0372073629642228","0.08821620756517896","0.08821620756517896","0.08821620756517896","0.03821404689000199","0.03821404689000199","0.03821404689000199","0.039155225917675444","0.039155225917675444","0.039155225917675444","0.041596068541400626","0.041596068541400626","0.041596068541400626","0.04536625223691043","0.04536625223691043","0.04536625223691043","0.05270046714583651","0.05270046714583651","0.05270046714583651","0.11023912796030413","0.11023912796030413","0.11023912796030413","0.5324069179736205","0.5324069179736205","0.5324069179736205","0.18531408956298823","0.18531408956298823","0.18531408956298823","0.1373710096881251","0.1373710096881251","0.1373710096881251"
"28","0.03620911489215632","0.03620911489215632","0.03620911489215632","0.034637557433249776","0.034637557433249776","0.034637557433249776","0.025129852453356017","0.025129852453356017","0.025129852453356017","0.0269274546128887","0.0269274546128887","0.0269274546128887","0.03514859357297323","0.03514859357297323","0.03514859357297323","0.03380438288478411","0.03380438288478411","0.03380438288478411","0.08280702870156083","0.08280702870156083","0.08280702870156083","0.036699877282058514","0.036699877282058514","0.036699877282058514","0.03722408265371088","0.03722408265371088","0.03722408265371088","0.038394411586597725","0.038394411586597725","0.038394411586597725","0.04222436055591541","0.04222436055591541","0.04222436055591541","0.0497800585964803","0.0497800585964803","0.0497800585964803","0.10265635614909","0.10265635614909","0.10265635614909","0.5313546441858759","0.5313546441858759","0.5313546441858759","0.17987895308840202","0.17987895308840202","0.17987895308840202","0.1321890171929873","0.1321890171929873","0.1321890171929873"
"29","0.025811644946141694","0.025811644946141694","0.025811644946141694","0.05620217582177347","0.05620217582177347","0.05620217582177347","0.02244838282184428","0.02244838282184428","0.02244838282184428","0.025096761929123204","0.025096761929123204","0.025096761929123204","0.0336428303029539","0.0336428303029539","0.0336428303029539","0.033873059116348345","0.033873059116348345","0.033873059116348345","0.0796147469955597","0.0796147469955597","0.0796147469955597","0.036190418846381966","0.036190418846381966","0.036190418846381966","0.03940665020394002","0.03940665020394002","0.03940665020394002","0.034587161926574746","0.034587161926574746","0.034587161926574746","0.03867381864427204","0.03867381864427204","0.03867381864427204","0.047693877679720845","0.047693877679720845","0.047693877679720845","0.09776006656866816","0.09776006656866816","0.09776006656866816","0.5297991982446375","0.5297991982446375","0.5297991982446375","0.1731164184311446","0.1731164184311446","0.1731164184311446","0.12466037777968363","0.12466037777968363","0.12466037777968363"
"30","0.023619535916114244","0.023619535916114244","0.023619535916114244","0.03472424769183827","0.03472424769183827","0.03472424769183827","0.023507643098346312","0.023507643098346312","0.023507643098346312","0.06113506701487251","0.06113506701487251","0.06113506701487251","0.031436603077479405","0.031436603077479405","0.031436603077479405","0.029946063888404602","0.029946063888404602","0.029946063888404602","0.07170267375770026","0.07170267375770026","0.07170267375770026","0.0336070864296585","0.0336070864296585","0.0336070864296585","0.033410282252017504","0.033410282252017504","0.033410282252017504","0.034877262375690034","0.034877262375690034","0.034877262375690034","0.03723048704452399","0.03723048704452399","0.03723048704452399","0.0444214210037659","0.0444214210037659","0.0444214210037659","0.0932979238978447","0.0932979238978447","0.0932979238978447","0.5288432052989452","0.5288432052989452","0.5288432052989452","0.1666015655247496","0.1666015655247496","0.1666015655247496","0.11742765811314461","0.11742765811314461","0.11742765811314461"
"31","0.021147837674740096","0.021147837674740096","0.021147837674740096","0.02263691777190751","0.02263691777190751","0.02263691777190751","0.03530693487074538","0.03530693487074538","0.03530693487074538","0.034833599091219615","0.034833599091219615","0.034833599091219615","0.027978615809473053","0.027978615809473053","0.027978615809473053","0.029816895392735947","0.029816895392735947","0.029816895392735947","0.06898527129570853","0.06898527129570853","0.06898527129570853","0.03261809222454432","0.03261809222454432","0.03261809222454432","0.030253074637461103","0.030253074637461103","0.030253074637461103","0.033143274506289455","0.033143274506289455","0.033143274506289455","0.0359411229369129","0.0359411229369129","0.0359411229369129","0.04314985720063493","0.04314985720063493","0.04314985720063493","0.08466057520157977","0.08466057520157977","0.08466057520157977","0.5276756842433564","0.5276756842433564","0.5276756842433564","0.16341079559032431","0.16341079559032431","0.16341079559032431","0.11281496155739339","0.11281496155739339","0.11281496155739339"
"32","0.023201833954967662","0.023201833954967662","0.023201833954967662","0.02131874994124343","0.02131874994124343","0.02131874994124343","0.05753982106388188","0.05753982106388188","0.05753982106388188","0.019531457505192914","0.019531457505192914","0.019531457505192914","0.029677575711423466","0.029677575711423466","0.029677575711423466","0.029148853155117074","0.029148853155117074","0.029148853155117074","0.06688305930632144","0.06688305930632144","0.06688305930632144","0.0304850896347312","0.0304850896347312","0.0304850896347312","0.028990597440938615","0.028990597440938615","0.028990597440938615","0.03275474897842825","0.03275474897842825","0.03275474897842825","0.036869677983943125","0.036869677983943125","0.036869677983943125","0.04099307232984998","0.04099307232984998","0.04099307232984998","0.08258028439642016","0.08258028439642016","0.08258028439642016","0.526886128899682","0.526886128899682","0.526886128899682","0.15467705857341874","0.15467705857341874","0.15467705857341874","0.10496645010734229","0.10496645010734229","0.10496645010734229"
"33","0.06253796601211487","0.06253796601211487","0.06253796601211487","0.029904352425163483","0.029904352425163483","0.029904352425163483","0.027323743636145703","0.027323743636145703","0.027323743636145703","0.014983721111695294","0.014983721111695294","0.014983721111695294","0.02882852236721177","0.02882852236721177","0.02882852236721177","0.028294991864456016","0.028294991864456016","0.028294991864456016","0.06059006786445384","0.06059006786445384","0.06059006786445384","0.028109931951365453","0.028109931951365453","0.028109931951365453","0.029555317063322026","0.029555317063322026","0.029555317063322026","0.030642685814003843","0.030642685814003843","0.030642685814003843","0.03406016792343781","0.03406016792343781","0.03406016792343781","0.03930483468642404","0.03930483468642404","0.03930483468642404","0.07642409211936617","0.07642409211936617","0.07642409211936617","0.5260121726513897","0.5260121726513897","0.5260121726513897","0.15017417272408937","0.15017417272408937","0.15017417272408937","0.10101978564987388","0.10101978564987388","0.10101978564987388"
"34","0.023557617573918263","0.023557617573918263","0.023557617573918263","0.061340119970508464","0.061340119970508464","0.061340119970508464","0.01608444315095574","0.01608444315095574","0.01608444315095574","0.024186026685368667","0.024186026685368667","0.024186026685368667","0.025844556254638173","0.025844556254638173","0.025844556254638173","0.025949441808368993","0.025949441808368993","0.025949441808368993","0.05626781312305136","0.05626781312305136","0.05626781312305136","0.02771170250077762","0.02771170250077762","0.02771170250077762","0.03165978512433351","0.03165978512433351","0.03165978512433351","0.02840657151946987","0.02840657151946987","0.02840657151946987","0.030855460490369493","0.030855460490369493","0.030855460490369493","0.03776389463023563","0.03776389463023563","0.03776389463023563","0.07272161170068692","0.07272161170068692","0.07272161170068692","0.5249302333704475","0.5249302333704475","0.5249302333704475","0.14614069043209585","0.14614069043209585","0.14614069043209585","0.0975101000567932","0.0975101000567932","0.0975101000567932"
"35","0.013716212336738769","0.013716212336738769","0.013716212336738769","0.021555226760941723","0.021555226760941723","0.021555226760941723","0.01370135032294963","0.01370135032294963","0.01370135032294963","0.03797592988931803","0.03797592988931803","0.03797592988931803","0.024097857554570314","0.024097857554570314","0.024097857554570314","0.024889002866780682","0.024889002866780682","0.024889002866780682","0.05464413732118184","0.05464413732118184","0.05464413732118184","0.027198324009083102","0.027198324009083102","0.027198324009083102","0.02773506239770642","0.02773506239770642","0.02773506239770642","0.025792838605891766","0.025792838605891766","0.025792838605891766","0.029438940819984386","0.029438940819984386","0.029438940819984386","0.03673712835805396","0.03673712835805396","0.03673712835805396","0.06862684853011618","0.06862684853011618","0.06862684853011618","0.5239359799440257","0.5239359799440257","0.5239359799440257","0.14072754807236698","0.14072754807236698","0.14072754807236698","0.09204387307346619","0.09204387307346619","0.09204387307346619"
"36","0.01077295397354238","0.01077295397354238","0.01077295397354238","0.015468672910905232","0.015468672910905232","0.015468672910905232","0.01336549736903325","0.01336549736903325","0.01336549736903325","0.020465599719956606","0.020465599719956606","0.020465599719956606","0.023529236683004627","0.023529236683004627","0.023529236683004627","0.02459826642015047","0.02459826642015047","0.02459826642015047","0.05143505313764489","0.05143505313764489","0.05143505313764489","0.026714252120612562","0.026714252120612562","0.026714252120612562","0.026239645531238424","0.026239645531238424","0.026239645531238424","0.025712049919203544","0.025712049919203544","0.025712049919203544","0.03135596538452504","0.03135596538452504","0.03135596538452504","0.03309580541388213","0.03309580541388213","0.03309580541388213","0.06446498169300734","0.06446498169300734","0.06446498169300734","0.5233025931185236","0.5233025931185236","0.5233025931185236","0.13584118122924094","0.13584118122924094","0.13584118122924094","0.08727664962155607","0.08727664962155607","0.08727664962155607"
"37","0.010968701838783002","0.010968701838783002","0.010968701838783002","0.013331283055849573","0.013331283055849573","0.013331283055849573","0.01628742547951153","0.01628742547951153","0.01628742547951153","0.01419679051128225","0.01419679051128225","0.01419679051128225","0.026275297921803952","0.026275297921803952","0.026275297921803952","0.023613946916247793","0.023613946916247793","0.023613946916247793","0.04782876729505072","0.04782876729505072","0.04782876729505072","0.025216457097020323","0.025216457097020323","0.025216457097020323","0.023962371341001737","0.023962371341001737","0.023962371341001737","0.02785840721074126","0.02785840721074126","0.02785840721074126","0.027328774546351554","0.027328774546351554","0.027328774546351554","0.03278481429361514","0.03278481429361514","0.03278481429361514","0.06099873665632078","0.06099873665632078","0.06099873665632078","0.5220796512261567","0.5220796512261567","0.5220796512261567","0.13111259969196729","0.13111259969196729","0.13111259969196729","0.08461772894390572","0.08461772894390572","0.08461772894390572"
"38","0.03624131976959583","0.03624131976959583","0.03624131976959583","0.014036785512844631","0.014036785512844631","0.014036785512844631","0.04399125652185142","0.04399125652185142","0.04399125652185142","0.01169328724824349","0.01169328724824349","0.01169328724824349","0.02437532016981634","0.02437532016981634","0.02437532016981634","0.02062670244673813","0.02062670244673813","0.02062670244673813","0.04436232705413454","0.04436232705413454","0.04436232705413454","0.024665996893961678","0.024665996893961678","0.024665996893961678","0.026759507623569805","0.026759507623569805","0.026759507623569805","0.023670282512052145","0.023670282512052145","0.023670282512052145","0.027561178218031127","0.027561178218031127","0.027561178218031127","0.03069515089491386","0.03069515089491386","0.03069515089491386","0.059643267446084114","0.059643267446084114","0.059643267446084114","0.5213006660515236","0.5213006660515236","0.5213006660515236","0.12717254059856267","0.12717254059856267","0.12717254059856267","0.07918086338376532","0.07918086338376532","0.07918086338376532"
"39","0.036007491772053195","0.036007491772053195","0.036007491772053195","0.020387072858833132","0.020387072858833132","0.020387072858833132","0.03849447481130795","0.03849447481130795","0.03849447481130795","0.017809142876197365","0.017809142876197365","0.017809142876197365","0.01921543131267322","0.01921543131267322","0.01921543131267322","0.019297893449892314","0.019297893449892314","0.019297893449892314","0.04458918283343771","0.04458918283343771","0.04458918283343771","0.023381006336548656","0.023381006336548656","0.023381006336548656","0.022225296351728277","0.022225296351728277","0.022225296351728277","0.02270670389342834","0.02270670389342834","0.02270670389342834","0.025755214501215092","0.025755214501215092","0.025755214501215092","0.02925239862515369","0.02925239862515369","0.02925239862515369","0.055313453181146235","0.055313453181146235","0.055313453181146235","0.5206574224852606","0.5206574224852606","0.5206574224852606","0.12325121919863986","0.12325121919863986","0.12325121919863986","0.07490789944579924","0.07490789944579924","0.07490789944579924"
"40","0.013641875659136129","0.013641875659136129","0.013641875659136129","0.047791216842306916","0.047791216842306916","0.047791216842306916","0.01515873617118579","0.01515873617118579","0.01515873617118579","0.05702202555851558","0.05702202555851558","0.05702202555851558","0.019097000495747817","0.019097000495747817","0.019097000495747817","0.02069773889754475","0.02069773889754475","0.02069773889754475","0.040636560880173804","0.040636560880173804","0.040636560880173804","0.022000479346554712","0.022000479346554712","0.022000479346554712","0.02166590055601955","0.02166590055601955","0.02166590055601955","0.023750605557326887","0.023750605557326887","0.023750605557326887","0.026934971724977223","0.026934971724977223","0.026934971724977223","0.029897139548272434","0.029897139548272434","0.029897139548272434","0.05190422536410952","0.05190422536410952","0.05190422536410952","0.5196581902641185","0.5196581902641185","0.5196581902641185","0.11964115259953455","0.11964115259953455","0.11964115259953455","0.07282917510334894","0.07282917510334894","0.07282917510334894"
"41","0.00901156129367635","0.00901156129367635","0.00901156129367635","0.028395001556676847","0.028395001556676847","0.028395001556676847","0.009626486474226209","0.009626486474226209","0.009626486474226209","0.01572146289588809","0.01572146289588809","0.01572146289588809","0.018931782114047876","0.018931782114047876","0.018931782114047876","0.01892934330446059","0.01892934330446059","0.01892934330446059","0.03795327855567396","0.03795327855567396","0.03795327855567396","0.020999145476458616","0.020999145476458616","0.020999145476458616","0.019684673447660162","0.019684673447660162","0.019684673447660162","0.02292369231700931","0.02292369231700931","0.02292369231700931","0.023442089558115324","0.023442089558115324","0.023442089558115324","0.02864594396659919","0.02864594396659919","0.02864594396659919","0.04866375440709082","0.04866375440709082","0.04866375440709082","0.5190416353986229","0.5190416353986229","0.5190416353986229","0.11398251013612744","0.11398251013612744","0.11398251013612744","0.07060512484030887","0.07060512484030887","0.07060512484030887"
"42","0.008254032022713294","0.008254032022713294","0.008254032022713294","0.01433445167829651","0.01433445167829651","0.01433445167829651","0.007814244289498975","0.007814244289498975","0.007814244289498975","0.00937090675920381","0.00937090675920381","0.00937090675920381","0.020250249893475798","0.020250249893475798","0.020250249893475798","0.021108024830027487","0.021108024830027487","0.021108024830027487","0.03727300154093272","0.03727300154093272","0.03727300154093272","0.02182484241370232","0.02182484241370232","0.02182484241370232","0.021377604407409316","0.021377604407409316","0.021377604407409316","0.024246660285404113","0.024246660285404113","0.024246660285404113","0.022811932398440857","0.022811932398440857","0.022811932398440857","0.02674992668124973","0.02674992668124973","0.02674992668124973","0.04784305531316234","0.04784305531316234","0.04784305531316234","0.5183322453112774","0.5183322453112774","0.5183322453112774","0.11066694403352362","0.11066694403352362","0.11066694403352362","0.06584948300473592","0.06584948300473592","0.06584948300473592"
"43","0.01089737028526974","0.01089737028526974","0.01089737028526974","0.009978840147402692","0.009978840147402692","0.009978840147402692","0.008825321158940514","0.008825321158940514","0.008825321158940514","0.00756173878334739","0.00756173878334739","0.00756173878334739","0.019936763938019065","0.019936763938019065","0.019936763938019065","0.020627947808385665","0.020627947808385665","0.020627947808385665","0.03662953248670349","0.03662953248670349","0.03662953248670349","0.020084304648905624","0.020084304648905624","0.020084304648905624","0.020708507555257816","0.020708507555257816","0.020708507555257816","0.01878672881337263","0.01878672881337263","0.01878672881337263","0.02319552631181175","0.02319552631181175","0.02319552631181175","0.026529848776434592","0.026529848776434592","0.026529848776434592","0.04384286756297181","0.04384286756297181","0.04384286756297181","0.5176970916025414","0.5176970916025414","0.5176970916025414","0.11020302543856064","0.11020302543856064","0.11020302543856064","0.06692610144370141","0.06692610144370141","0.06692610144370141"
"44","0.052027054683640314","0.052027054683640314","0.052027054683640314","0.009117373126443049","0.009117373126443049","0.009117373126443049","0.025130389339748184","0.025130389339748184","0.025130389339748184","0.00723131313476484","0.00723131313476484","0.00723131313476484","0.017483411883521607","0.017483411883521607","0.017483411883521607","0.016619277798045732","0.016619277798045732","0.016619277798045732","0.03555387916844316","0.03555387916844316","0.03555387916844316","0.02032637314261061","0.02032637314261061","0.02032637314261061","0.020901334021157004","0.020901334021157004","0.020901334021157004","0.018633606734285844","0.018633606734285844","0.018633606734285844","0.023679448797506688","0.023679448797506688","0.023679448797506688","0.025670578425869027","0.025670578425869027","0.025670578425869027","0.04175313956194294","0.04175313956194294","0.04175313956194294","0.5169327398507839","0.5169327398507839","0.5169327398507839","0.1034356188273382","0.1034356188273382","0.1034356188273382","0.06076395153945085","0.06076395153945085","0.06076395153945085"
"45","0.02039517153461071","0.02039517153461071","0.02039517153461071","0.010464456678173329","0.010464456678173329","0.010464456678173329","0.05645016662793772","0.05645016662793772","0.05645016662793772","0.0259294102955903","0.0259294102955903","0.0259294102955903","0.019648276671354794","0.019648276671354794","0.019648276671354794","0.015839246804743252","0.015839246804743252","0.015839246804743252","0.03250051023978556","0.03250051023978556","0.03250051023978556","0.018884840892914367","0.018884840892914367","0.018884840892914367","0.019240198361965655","0.019240198361965655","0.019240198361965655","0.021151944926186394","0.021151944926186394","0.021151944926186394","0.02213553960276628","0.02213553960276628","0.02213553960276628","0.028509524630238047","0.028509524630238047","0.028509524630238047","0.04007936715411016","0.04007936715411016","0.04007936715411016","0.5162300576109794","0.5162300576109794","0.5162300576109794","0.1013988488178607","0.1013988488178607","0.1013988488178607","0.05836009175737557","0.05836009175737557","0.05836009175737557"
"46","0.012142769485510508","0.012142769485510508","0.012142769485510508","0.047176867444997585","0.047176867444997585","0.047176867444997585","0.013958814930993083","0.013958814930993083","0.013958814930993083","0.04792245027751735","0.04792245027751735","0.04792245027751735","0.017803210840293193","0.017803210840293193","0.017803210840293193","0.016017709639694278","0.016017709639694278","0.016017709639694278","0.030184664797587996","0.030184664797587996","0.030184664797587996","0.018975111817862628","0.018975111817862628","0.018975111817862628","0.017833079850123567","0.017833079850123567","0.017833079850123567","0.018500910233805606","0.018500910233805606","0.018500910233805606","0.020689552229348828","0.020689552229348828","0.020689552229348828","0.02371874612194404","0.02371874612194404","0.02371874612194404","0.03972733375238009","0.03972733375238009","0.03972733375238009","0.516025661301764","0.516025661301764","0.516025661301764","0.09896227048563506","0.09896227048563506","0.09896227048563506","0.05499307931017563","0.05499307931017563","0.05499307931017563"
"47","0.006897434761174533","0.006897434761174533","0.006897434761174533","0.025075383418663024","0.025075383418663024","0.025075383418663024","0.007974891116578306","0.007974891116578306","0.007974891116578306","0.012613418480423572","0.012613418480423572","0.012613418480423572","0.01576466789740459","0.01576466789740459","0.01576466789740459","0.019011973935837412","0.019011973935837412","0.019011973935837412","0.029644916136268316","0.029644916136268316","0.029644916136268316","0.01799830091677745","0.01799830091677745","0.01799830091677745","0.017562019413383055","0.017562019413383055","0.017562019413383055","0.01819227819646575","0.01819227819646575","0.01819227819646575","0.019149771545203677","0.019149771545203677","0.019149771545203677","0.02237862753421433","0.02237862753421433","0.02237862753421433","0.03908695375326681","0.03908695375326681","0.03908695375326681","0.5152044452973277","0.5152044452973277","0.5152044452973277","0.09383680247182355","0.09383680247182355","0.09383680247182355","0.05393803961654994","0.05393803961654994","0.05393803961654994"
"48","0.0058911399868351024","0.0058911399868351024","0.0058911399868351024","0.010184211270869768","0.010184211270869768","0.010184211270869768","0.005900796291786098","0.005900796291786098","0.005900796291786098","0.0069069271517449545","0.0069069271517449545","0.0069069271517449545","0.017415944479725266","0.017415944479725266","0.017415944479725266","0.016095447994832684","0.016095447994832684","0.016095447994832684","0.028770389088302026","0.028770389088302026","0.028770389088302026","0.01666382346333835","0.01666382346333835","0.01666382346333835","0.01609356496007285","0.01609356496007285","0.01609356496007285","0.01779628816721059","0.01779628816721059","0.01779628816721059","0.019220326435545","0.019220326435545","0.019220326435545","0.022694675561990143","0.022694675561990143","0.022694675561990143","0.035408721630367","0.035408721630367","0.035408721630367","0.514768419285649","0.514768419285649","0.514768419285649","0.09272588125162862","0.09272588125162862","0.09272588125162862","0.05333353147712167","0.05333353147712167","0.05333353147712167"
"49","0.006801914538387816","0.006801914538387816","0.006801914538387816","0.006978226453662087","0.006978226453662087","0.006978226453662087","0.005542601726002052","0.005542601726002052","0.005542601726002052","0.005415051612361909","0.005415051612361909","0.005415051612361909","0.014178007414173677","0.014178007414173677","0.014178007414173677","0.013800039069211161","0.013800039069211161","0.013800039069211161","0.027357716687916325","0.027357716687916325","0.027357716687916325","0.01525995166836553","0.01525995166836553","0.01525995166836553","0.017098855138384286","0.017098855138384286","0.017098855138384286","0.015811596295126996","0.015811596295126996","0.015811596295126996","0.019362272604923982","0.019362272604923982","0.019362272604923982","0.022057842349155785","0.022057842349155785","0.022057842349155785","0.03485133831945657","0.03485133831945657","0.03485133831945657","0.5139632879367156","0.5139632879367156","0.5139632879367156","0.09027915078110145","0.09027915078110145","0.09027915078110145","0.04856227637917834","0.04856227637917834","0.04856227637917834"
"50","0.034535510237187546","0.034535510237187546","0.034535510237187546","0.006443681571285884","0.006443681571285884","0.006443681571285884","0.006445181011094","0.006445181011094","0.006445181011094","0.005190893877509237","0.005190893877509237","0.005190893877509237","0.014092949572860584","0.014092949572860584","0.014092949572860584","0.014264108084197388","0.014264108084197388","0.014264108084197388","0.02587869488472548","0.02587869488472548","0.02587869488472548","0.016120519282245213","0.016120519282245213","0.016120519282245213","0.017996280999285","0.017996280999285","0.017996280999285","0.016175369742544875","0.016175369742544875","0.016175369742544875","0.017677714130256962","0.017677714130256962","0.017677714130256962","0.021109655601165542","0.021109655601165542","0.021109655601165542","0.03217931446182517","0.03217931446182517","0.03217931446182517","0.5130002441090813","0.5130002441090813","0.5130002441090813","0.08682034123376332","0.08682034123376332","0.08682034123376332","0.04730478039169531","0.04730478039169531","0.04730478039169531"